url,headline,source,headline_clean,label,headline_length_words,headline_length_chars
https://www.foxnews.com/media/former-california-democrat-turns-republican-kamala-harris-did-nothing-change-schools-california,Former Democrat turns Republican: Kamala Harris 'did nothing to change the schools' in California,FoxNews,Former Democrat turns Republican: Kamala Harris 'did nothing to change the schools' in California,1,14,97
https://www.foxnews.com/us/last-words-hero-firefighter-who-died-trump-rally-shooting-revealed,Last words of 'hero' firefighter who died at Trump rally shooting revealed,FoxNews,Last words of 'hero' firefighter who died at Trump rally shooting revealed,1,12,74
https://www.foxnews.com/politics/colorado-to-become-the-first-state-to-build-separate-inmate-units-for-transgender-women,Colorado could become the first state to build separate prison units for transgender felons,FoxNews,Colorado could become the first state to build separate prison units for transgender felons,1,14,91
https://www.nbcnews.com/news/world/canada-india-killing-sikh-activist-hardeep-singh-nijjar-rcna105749,"Canada accuses India of an assassination on its soil, leading both countries to expel diplomats",NBC,"Canada accuses India of an assassination on its soil, leading both countries to expel diplomats",0,15,95
https://www.nbcnews.com/news/world/jailed-us-reporters-friends-family-speak-year-russian-prison-rcna145422,"As U.S. reporter marks a year in a Russian prison, his family and friends speak out",NBC,"As U.S. reporter marks a year in a Russian prison, his family and friends speak out",0,16,83
https://www.nbcnews.com/politics/2024-election/harris-rattles-angry-trump-debate-both-candidates-seek-mantle-change-rcna169058,Harris rattles 'angry' Trump in debate as both candidates seek mantle of change,NBC,Harris rattles 'angry' Trump in debate as both candidates seek mantle of change,0,13,79
https://www.nbcnews.com/news/latino/stateside-puerto-ricans-demand-answers-unused-hurricane-aid-puerto-rico-n1154236,Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,NBC,Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,0,12,77
https://www.foxnews.com/media/60-minutes-trump-axed-interview-demanding-apology-2020-sit-down-complained-fact-checks,"'60 Minutes' says Trump axed interview after demanding apology for 2020 sit down, complained about fact checks",FoxNews,"'60 Minutes' says Trump axed interview after demanding apology for 2020 sit down, complained about fact checks",1,17,110
https://www.nbcnews.com/select/shopping/best-wide-toe-box-shoes-rcna141116,Wide toe box shoes aren't the same as wide width shoes. Here's how to tell what you need.,NBC,Wide toe box shoes aren't the same as wide width shoes. Here's how to tell what you need.,0,18,89
https://www.nbcnews.com/news/asian-america/modis-white-house-visit-highlights-deep-diaspora-divides-rcna89275,Modi’s White House visit highlights deep diaspora divides,NBC,Modi’s White House visit highlights deep diaspora divides,0,8,57
https://www.nbcnews.com/news/world/israel-palestinians-syria-lebanon-west-bank-gaza-rcna79077,Security and political crises in Israel converge to create a perfect storm,NBC,Security and political crises in Israel converge to create a perfect storm,0,12,74
https://www.nbcnews.com/select/shopping/best-disposable-face-mask-ncna1252865,"Can you reuse disposable face masks? The do’s and don’ts, according to doctors",NBC,"Can you reuse disposable face masks? The do’s and don’ts, according to doctors",0,13,78
https://www.nbcnews.com/select/shopping/smartish-wallet-slayer-vol-1-iphone-case-ncna1290394,Why I love my iPhone case and wallet combo,NBC,Why I love my iPhone case and wallet combo,0,9,42
https://www.foxnews.com/media/harris-critics-sound-off-vp-endorsed-irs-affiliated-union-get-ready-taxed-death.print,Harris’ critics sound off after VP is endorsed by IRS affiliated union: ‘Get ready to be taxed to death',FoxNews,Harris’ critics sound off after VP is endorsed by IRS affiliated union: ‘Get ready to be taxed to death',1,19,104
https://www.nbcnews.com/news/world/hamas-says-chosen-yahya-sinwar-mastermind-oct-7-attacks-new-leader-rcna165437,Hamas announces Yahya Sinwar as new political head following Ismail Haniyeh assassination,NBC,Hamas announces Yahya Sinwar as new political head following Ismail Haniyeh assassination,0,12,89
https://www.nbcnews.com/politics/justice-department/jan-6-rioter-charged-police-carrying-gun-sentenced-7-years-rcna94940,Jan. 6 rioter who charged police while carrying a gun sentenced to 7 years,NBC,Jan. 6 rioter who charged police while carrying a gun sentenced to 7 years,0,14,74
https://www.nbcnews.com/select/shopping/best-point-and-shoot-cameras-rcna130454,I’ve tested nearly a dozen point and shoot cameras these are the best no matter your experience level,NBC,I’ve tested nearly a dozen point and shoot cameras these are the best no matter your experience level,0,18,101
https://www.nbcnews.com/politics/2024-election/republican-national-committee-convention-trump-may-not-attend-rcna156838,Republican National Committee prepares for a convention Trump may not attend,NBC,Republican National Committee prepares for a convention Trump may not attend,0,11,76
https://www.nbcnews.com/politics/white-house/48-million-borrowers-1-million-public-service-student-debt-forgiven-bi-rcna175889,"4.8M borrowers including 1M in public service have had student debt forgiven, Biden admin says",NBC,"4.8M borrowers including 1M in public service have had student debt forgiven, Biden admin says",0,15,94
https://www.foxnews.com/politics/biden-admin-hit-lawsuit-eco-actions-industry-says-cost-million-jobs,Biden admin hit with lawsuit over eco actions that industry says could cost million jobs,FoxNews,Biden admin hit with lawsuit over eco actions that industry says could cost million jobs,1,15,88
https://www.foxnews.com/politics/supreme-court-trump-special-counsel-jan-6,Supreme Court agrees to review whether Trump immune from prosecution in federal election interference case,FoxNews,Supreme Court agrees to review whether Trump immune from prosecution in federal election interference case,1,15,106
https://www.foxnews.com/media/kari-lake-shreds-vp-harris-despicable-southern-border-visit-make-mainstream-media-happy,Kari Lake shreds VP Harris' 'despicable' southern border visit: Just to make the 'mainstream media happy',FoxNews,Kari Lake shreds VP Harris' 'despicable' southern border visit: Just to make the 'mainstream media happy',1,16,105
https://www.foxnews.com/politics/trump-plans-plead-not-guilty-jack-smiths-revised-federal-election-interference-charges,Trump plans to plead not guilty to Jack Smith's revised federal election interference charges,FoxNews,Trump plans to plead not guilty to Jack Smith's revised federal election interference charges,1,14,93
https://www.foxnews.com/entertainment/tina-turner-kygo-whats-love-got-to-do-with-it-remix,Tina Turner teams up with Kygo for 'What's Love Got to Do With It' remix,FoxNews,Tina Turner teams up with Kygo for 'What's Love Got to Do With It' remix,1,15,72
https://www.foxnews.com/lifestyle/swedish-candy-goes-viral-tiktok-everyone-wants-bite-trendy-treat,Swedish candy goes viral on TikTok and everyone wants a bite of the trendy treat,FoxNews,Swedish candy goes viral on TikTok and everyone wants a bite of the trendy treat,1,15,80
https://www.foxnews.com/us/federal-prosecutors-charge-ryan-routh-attempted-assassination-trump,Federal prosecutors formally charge suspect Ryan Routh with attempted assassination of Trump,FoxNews,Federal prosecutors formally charge suspect Ryan Routh with attempted assassination of Trump,1,12,92
https://www.nbcnews.com/news/world/shin-bet-interrogation-hamas-rcna125748,Inside Shin Bet’s interrogation of 50 Hamas fighters,NBC,Inside Shin Bet’s interrogation of 50 Hamas fighters,0,8,52
https://www.nbcnews.com/politics/supreme-court/appeals-court-rules-trump-presidential-immunity-2020-election-interfer-rcna133234,"Trump is not immune in 2020 election interference case, appeals court rules",NBC,"Trump is not immune in 2020 election interference case, appeals court rules",0,12,75
https://www.nbcnews.com/select/shopping/best-home-teeth-whitening-products-ncna1253852,These over the counter teeth whitening products come pretty close to giving you dentist office results,NBC,These over the counter teeth whitening products come pretty close to giving you dentist office results,0,16,102
https://www.nbcnews.com/news/world/gaza-children-killed-israel-hostage-raid-idf-hamas-war-palestinians-rcna157777,Gazan families mourn children who were killed during the IDF’s hostage rescue,NBC,Gazan families mourn children who were killed during the IDF’s hostage rescue,0,12,77
https://www.nbcnews.com/select/shopping/safe-car-travel-dogs-ncna1275708,How to drive safely with a dog,NBC,How to drive safely with a dog,0,7,30
https://www.foxnews.com/politics/local-residents-explode-biden-officials-plan-release-grizzly-bears-near-communities,Local residents explode at Biden officials over plan to release grizzly bears near their communities,FoxNews,Local residents explode at Biden officials over plan to release grizzly bears near their communities,1,15,100
https://www.nbcnews.com/news/man-arrested-trump-rally-denies-was-trying-assassinate-former-presiden-rcna175296,Man arrested near Trump rally denies he was trying to assassinate the former president,NBC,Man arrested near Trump rally denies he was trying to assassinate the former president,0,14,86
https://www.foxnews.com/politics/trump-support-republican-businessman-looking-flip-wisconsin-senate-seat-go-win,Trump throws support behind Republican businessman looking to flip Wisconsin Senate seat: 'Go out and win',FoxNews,Trump throws support behind Republican businessman looking to flip Wisconsin Senate seat: 'Go out and win',1,16,106
https://www.foxnews.com/sports/dodgers-dominate-mets-again-take-commanding-3-1-lead-nlcs.print,"Dodgers dominate Mets again, take commanding 3 1 lead in NLCS",FoxNews,"Dodgers dominate Mets again, take commanding 3 1 lead in NLCS",1,11,61
https://www.foxnews.com/sports/dodgers-star-mookie-betts-sends-warning-shot-mets-who-brink-elimination,"Dodgers star Mookie Betts sends warning shot to Mets, who are on brink of elimination",FoxNews,"Dodgers star Mookie Betts sends warning shot to Mets, who are on brink of elimination",1,15,85
https://www.nbcnews.com/news/world/palestinians-announce-first-elections-15-years-eve-biden-era-n1254443,Palestinians announce first elections in 15 years,NBC,Palestinians announce first elections in 15 years,0,7,49
https://www.foxnews.com/media/ohio-residents-small-town-erupt-over-havoc-caused-massive-influx-20000-haitians,"Ohio residents in small town erupt over havoc caused by massive influx of 20,000 of Haitians",FoxNews,"Ohio residents in small town erupt over havoc caused by massive influx of 20,000 of Haitians",1,16,92
https://www.nbcnews.com/politics/white-house/biden-speak-netanyahu-escalating-tensions-us-israel-relationship-rcna143858,"Biden speaks with Netanyahu amid escalating tensions in U.S. Israel, warns against Rafah invasion",NBC,"Biden speaks with Netanyahu amid escalating tensions in U.S. Israel, warns against Rafah invasion",0,14,97
https://www.nbcnews.com/politics/2024-election/harris-maintains-strong-lead-black-swing-state-voters-new-poll-rcna175420,Harris maintains strong lead among Black swing state voters in a new poll,NBC,Harris maintains strong lead among Black swing state voters in a new poll,0,13,73
https://www.nbcnews.com/politics/2024-election/democratic-national-committee-releases-party-platform-ahead-convention-rcna167098,Democratic National Committee releases party platform ahead of convention,NBC,Democratic National Committee releases party platform ahead of convention,0,9,73
https://www.nbcnews.com/news/nbcblk/simple-reason-kamala-harris-shade-room-rcna175931,The simple reason Kamala Harris is on The Shade Room,NBC,The simple reason Kamala Harris is on The Shade Room,0,10,52
https://www.nbcnews.com/politics/justice-department/jan-6-rioter-assaulted-police-calls-accountability-2020-election-lies-rcna134609,Jan. 6 rioter who assaulted police calls for 'accountability' for 2020 election lies,NBC,Jan. 6 rioter who assaulted police calls for 'accountability' for 2020 election lies,0,13,84
https://www.nbcnews.com/politics/florida-supreme-court-abortion-rights-ballot-measure-rcna142568,"Florida Supreme Court allows 6 week abortion ban to take effect, but voters will have the final say",NBC,"Florida Supreme Court allows 6 week abortion ban to take effect, but voters will have the final say",0,18,99
https://www.foxnews.com/us/anti-israel-mob-rebrands-iconic-hamilton-hall-following-insurrection-columbia,Anti Israel mob rebrands iconic Hamilton Hall following insurrection at Columbia,FoxNews,Anti Israel mob rebrands iconic Hamilton Hall following insurrection at Columbia,1,11,80
https://www.nbcnews.com/politics/2024-election/local-republicans-defend-haitian-immigrants-targeted-trump-rcna171723,Local Republicans reject Trump's claims about Haitian immigrants in their towns,NBC,Local Republicans reject Trump's claims about Haitian immigrants in their towns,0,11,79
https://www.foxnews.com/politics/newsom-dodges-question-harris-price-controls-she-hasnt-put-out-details,Newsom dodges question on Harris price controls: 'She hasn't put out the details',FoxNews,Newsom dodges question on Harris price controls: 'She hasn't put out the details',1,13,81
https://www.nbcnews.com/pop-culture/tv/live-blog/emmys-2024-live-updates-rcna167469,"Emmy Awards 2024 highlights: âThe Bearâ, âBaby Reindeer,â âShogunâ led in wins, and a âHacksâ surprise",NBC,"Emmy Awards 2024 highlights: âThe Bearâ, âBaby Reindeer,â âShogunâ led in wins, and a âHacksâ surprise",0,16,118
https://www.nbcnews.com/politics/2024-election/georgia-judge-blocks-rule-requiring-counties-hand-count-ballots-rcna175632,Georgia judge blocks rule requiring counties to hand count Election Day ballots,NBC,Georgia judge blocks rule requiring counties to hand count Election Day ballots,0,12,79
https://www.foxnews.com/us/study-contradicts-claims-critical-race-theory-isnt-schools-90-students-exposed,"Study contradicts claims critical race theory isn't in schools, over 90% students exposed to it",FoxNews,"Study contradicts claims critical race theory isn't in schools, over 90% students exposed to it",1,15,95
https://www.foxnews.com/media/sen-chuck-grassley-link-high-food-energy-prices,Sen Chuck Grassley explains link between high food and energy prices,FoxNews,Sen Chuck Grassley explains link between high food and energy prices,1,11,68
https://www.foxnews.com/entertainment/dolly-parton-removes-herself-rock-roll-hall-of-fame-nomination,"Dolly Parton removes herself from Rock & Roll Hall of Fame nomination, says she hasn't 'earned that right'",FoxNews,"Dolly Parton removes herself from Rock & Roll Hall of Fame nomination, says she hasn't 'earned that right'",1,18,106
https://www.nbcnews.com/select/shopping/best-eco-friendly-mattress-ncna1193591,"How to find the best eco friendly mattresses, according to experts",NBC,"How to find the best eco friendly mattresses, according to experts",0,11,66
https://www.nbcnews.com/politics/2024-election/jd-vance-says-trump-veto-national-abortion-ban-rcna168084,JD Vance says Trump would veto a national abortion ban,NBC,JD Vance says Trump would veto a national abortion ban,0,10,54
https://www.nbcnews.com/politics/2024-election/justice-department-sues-alabama-effort-purge-voter-rolls-90-days-elect-rcna173107,Justice Department sues Alabama over effort to purge voter rolls within 90 days of election,NBC,Justice Department sues Alabama over effort to purge voter rolls within 90 days of election,0,15,91
https://www.foxnews.com/lifestyle/meet-american-invented-hard-hat-symbol-working-class,"Meet the American who invented the hard hat, a proud symbol of our nation's working class",FoxNews,"Meet the American who invented the hard hat, a proud symbol of our nation's working class",1,16,89
https://www.foxnews.com/media/politico-says-harris-running-dream-economy-voters-arent-noticing,Politico says Harris is running on a 'dream economy' but voters aren't noticing,FoxNews,Politico says Harris is running on a 'dream economy' but voters aren't noticing,1,13,79
https://www.nbcnews.com/nbc-out/out-politics-and-policy/sarah-mcbride-congress-election-race-trans-lgbtq-rcna164773,Sarah McBride’s historic run for Congress was decades in the making,NBC,Sarah McBride’s historic run for Congress was decades in the making,0,11,67
https://www.nbcnews.com/politics/donald-trump/donald-trump-biggest-challenge-debating-kamala-harris-rcna170388,'You don't know what to expect': Trump outlines his biggest challenge in debating Harris,NBC,'You don't know what to expect': Trump outlines his biggest challenge in debating Harris,0,14,88
https://www.nbcnews.com/science/environment/lead-pipes-biden-sets-10-year-deadline-cities-replace-rcna174465,Biden sets a 10 year deadline for U.S. cities to replace lead pipes and make drinking water safer,NBC,Biden sets a 10 year deadline for U.S. cities to replace lead pipes and make drinking water safer,0,18,97
https://www.nbcnews.com/select/shopping/best-workout-leggings-according-fitness-professionals-ncna1019826,What to look for in workout leggings that you don’t always need in lounging leggings,NBC,What to look for in workout leggings that you don’t always need in lounging leggings,0,15,84
https://www.nbcnews.com/politics/2024-election/republicans-float-conspiracy-theory-biden-wont-ballot-rcna121467,Republicans float a quiet conspiracy theory that Biden won't be on the ballot,NBC,Republicans float a quiet conspiracy theory that Biden won't be on the ballot,0,13,77
https://www.foxnews.com/entertainment/simon-cowell-pulls-out-judging-duties-x-factor-israel-appearance,Simon Cowell pulls out of judging duties in upcoming ‘X Factor Israel’ appearance,FoxNews,Simon Cowell pulls out of judging duties in upcoming ‘X Factor Israel’ appearance,1,13,81
https://www.foxnews.com/politics/voters-obamas-backyard-weigh-dangerous-kamala-2024-race-im-trump-fan,Voters in Obama's backyard weigh in on 'dangerous' Kamala and 2024 race: 'I'm a Trump fan',FoxNews,Voters in Obama's backyard weigh in on 'dangerous' Kamala and 2024 race: 'I'm a Trump fan',1,16,90
https://www.foxnews.com/us/sanctuary-citys-policies-push-violent-migrant-gang-suburbs-nationwide-problem,Sanctuary city's policies push violent migrant gang into suburbs: 'It's a nationwide problem',FoxNews,Sanctuary city's policies push violent migrant gang into suburbs: 'It's a nationwide problem',1,13,93
https://www.foxnews.com/politics/biden-admin-convenes-legal-experts-protecting-womens-reproductive-health-supreme-court-ruling.print,Biden admin convenes legal experts on protecting women's reproductive health after Supreme Court ruling,FoxNews,Biden admin convenes legal experts on protecting women's reproductive health after Supreme Court ruling,1,14,103
https://www.nbcnews.com/science/environment/heat-wave-record-temperatures-california-arizona-october-rcna173796,October heat wave sets dozens of records in California and Arizona,NBC,October heat wave sets dozens of records in California and Arizona,0,11,66
https://www.nbcnews.com/news/us-news/earthquake-hits-puerto-rico-island-jolted-5-7-magnitude-quake-n1111046,"Puerto Rico jolted by 5.8 magnitude earthquake, the largest in series of quakes",NBC,"Puerto Rico jolted by 5.8 magnitude earthquake, the largest in series of quakes",0,13,79
https://www.nbcnews.com/politics/2024-election/teamsters-union-declines-endorse-presidential-election-breaking-decade-rcna171711,"Teamsters union declines to endorse in presidential election, breaking decades of precedent",NBC,"Teamsters union declines to endorse in presidential election, breaking decades of precedent",0,12,91
https://www.nbcnews.com/politics/justice-department/shane-jenkins-trump-supporter-jan-6-riot-prison-7-years-rcna119294,Jan. 6 rioter who smashed Capitol window with tomahawk ax sentenced to 7 years,NBC,Jan. 6 rioter who smashed Capitol window with tomahawk ax sentenced to 7 years,0,14,78
https://www.nbcnews.com/pop-culture/one-direction-fans-mourn-liam-payne-rcna175822,"For One Direction fans, Liam Payne's death is a 'watershed' moment",NBC,"For One Direction fans, Liam Payne's death is a 'watershed' moment",0,11,66
https://www.foxnews.com/world/i-will-be-haunted-forever-israels-horrific-video-hamas-atrocities-leaves-viewers-shocked-sickened,'I will be haunted forever’: Israel’s horrific video of Hamas atrocities leaves viewers shocked and sickened,FoxNews,'I will be haunted forever’: Israel’s horrific video of Hamas atrocities leaves viewers shocked and sickened,1,16,108
https://www.foxnews.com/entertainment/eddie-van-halens-brother-wants-ai-complete-bands-unreleased-music,Eddie Van Halen's brother wants AI to complete the band's unreleased music,FoxNews,Eddie Van Halen's brother wants AI to complete the band's unreleased music,1,12,74
https://www.foxnews.com/entertainment/taylor-swift-screams-eras-tour-concert-security-guard-stop-harassing-fan,Taylor Swift screams during Eras Tour concert for security guard to stop harassing fan,FoxNews,Taylor Swift screams during Eras Tour concert for security guard to stop harassing fan,1,14,86
https://www.foxnews.com/media/jorge-ramos-daughter-sounds-alarm-latinos-walking-away-from-democratic-party,Jorge Ramos’ daughter sounds alarm that Latinos are 'walking away’ from Democratic Party,FoxNews,Jorge Ramos’ daughter sounds alarm that Latinos are 'walking away’ from Democratic Party,1,13,88
https://www.foxnews.com/politics/nevada-senate-candidates-spar-biological-males-womens-sports-immigration-ufos-debate.print,"Nevada Senate hopefuls tackle trans athletes, immigration and UFOs in only debate",FoxNews,"Nevada Senate hopefuls tackle trans athletes, immigration and UFOs in only debate",1,12,81
https://www.nbcnews.com/politics/congress/mcconnell-trump-aides-discussing-endorsement-former-president-rcna140509,McConnell and Trump aides have been discussing an endorsement of the former president,NBC,McConnell and Trump aides have been discussing an endorsement of the former president,0,13,85
https://www.foxnews.com/health/puppies-rescued-hurricane-helene-rehomed-military-veterans-first-responders,"Puppies rescued from Hurricane Helene to be rehomed with military veterans, first responders",FoxNews,"Puppies rescued from Hurricane Helene to be rehomed with military veterans, first responders",1,13,92
https://www.foxnews.com/politics/hispanic-voters-rail-against-dishonest-biden-harris-border-record-poll-shows-trump-gaining-key-states,Hispanic voters rail against 'dishonest' Biden Harris border record as poll shows Trump gaining in key states,FoxNews,Hispanic voters rail against 'dishonest' Biden Harris border record as poll shows Trump gaining in key states,1,17,109
https://www.nbcnews.com/news/world/israeli-soldiers-clear-bodies-kibbutz-hamas-attack-rcna119861,'It’s a massacre': Bodies of victims still strewn across kibbutz once home to 700,NBC,'It’s a massacre': Bodies of victims still strewn across kibbutz once home to 700,0,14,81
https://www.nbcnews.com/select/shopping/bestselling-tech-products-2022-ncna1302175,Tech bestsellers: The most purchased products we covered in 2022,NBC,Tech bestsellers: The most purchased products we covered in 2022,0,10,64
https://www.foxnews.com/media/media-critics-pan-walzs-debate-performance-clear-lack-preparation-execution,Media critics pan Walz's 'unsteady' debate performance: 'Clear lack of preparation and execution',FoxNews,Media critics pan Walz's 'unsteady' debate performance: 'Clear lack of preparation and execution',1,13,97
https://www.foxnews.com/politics/5-more-house-democrats-call-biden-drop-out#&_intcmp=fnhpbt5,"Five more House Democrats call on Biden to drop out, third US senator",FoxNews,"Five more House Democrats call on Biden to drop out, third US senator",1,13,69
https://www.foxnews.com/world/prince-william-denounces-antisemitism-amid-soaring-rates-abuse,Prince William denounces antisemitism amid soaring rates of abuse at London synagogue,FoxNews,Prince William denounces antisemitism amid soaring rates of abuse at London synagogue,1,12,85
https://www.foxnews.com/politics/4-mark-robinson-campaign-staffers-resign-wake-report-porn-website-posts.print,4 Mark Robinson campaign staffers resign in wake of report on porn website posts,FoxNews,4 Mark Robinson campaign staffers resign in wake of report on porn website posts,1,14,80
https://www.nbcnews.com/news/world/iran-enriching-uranium-weapons-grade-nuclear-iaea-rcna72753,"Iran enriching uranium to near weapons grade levels, nuclear watchdog warns",NBC,"Iran enriching uranium to near weapons grade levels, nuclear watchdog warns",0,11,75
https://www.foxnews.com/politics/rot-decay-rep-hank-johnson-argues-scotus-term-limits-path-forward-removing-corrupt-justices,'Rot and decay': Rep Hank Johnson argues SCOTUS term limits are path forward for removing 'corrupt' justices,FoxNews,'Rot and decay': Rep Hank Johnson argues SCOTUS term limits are path forward for removing 'corrupt' justices,1,17,108
https://www.foxnews.com/travel/greece-impose-tax-cruise-visitors-popular-islands-combat-overtourism,Greece to impose tax for cruise visitors on popular islands to combat overtourism,FoxNews,Greece to impose tax for cruise visitors on popular islands to combat overtourism,1,13,81
https://www.nbcnews.com/select/shopping/how-to-clean-coffee-maker-rcna156776,You should be cleaning your coffee maker at least once a month here’s how to do it,NBC,You should be cleaning your coffee maker at least once a month here’s how to do it,0,17,82
https://www.foxnews.com/us/florida-residents-wouldnt-evacuate-from-milton-heres-how-theyre-doing,These Florida residents wouldn't evacuate from Milton here's how they're doing,FoxNews,These Florida residents wouldn't evacuate from Milton here's how they're doing,1,11,78
https://www.nbcnews.com/politics/joe-biden/biden-chinas-xi-jinping-meet-effort-smooth-tensions-rcna124924,Biden says 'real progress' was made after meeting with China's Xi Jinping,NBC,Biden says 'real progress' was made after meeting with China's Xi Jinping,0,12,73
https://www.nbcnews.com/news/world/pakistani-police-fire-tear-gas-protesting-students-anger-spreads-alleg-rcna176062,Pakistani police fire tear gas at protesting students as anger spreads over alleged on campus rape,NBC,Pakistani police fire tear gas at protesting students as anger spreads over alleged on campus rape,0,16,98
https://www.nbcnews.com/tech/tech-news/states-are-rapidly-adopting-laws-regulating-political-deepfakes-rcna164578,States are rapidly adopting laws regulating political deepfakes,NBC,States are rapidly adopting laws regulating political deepfakes,0,8,63
https://www.foxnews.com/lifestyle/woman-vandalizes-israeli-hostage-posters-front-captives-own-family-new-york-city,Woman vandalizes Israeli hostage posters right in front of captives' family members in New York City,FoxNews,Woman vandalizes Israeli hostage posters right in front of captives' family members in New York City,1,16,100
https://www.nbcnews.com/news/asian-america/anti-asian-hate-crimes-increased-nearly-150-2020-mostly-n-n1260264,"Anti Asian hate crimes increased by nearly 150% in 2020, mostly in N.Y. and L.A., new report says",NBC,"Anti Asian hate crimes increased by nearly 150% in 2020, mostly in N.Y. and L.A., new report says",0,18,97
https://www.foxnews.com/entertainment/inside-lori-loughlin-prison-college-admissions-scandal,"Lori Loughlin’s prison offers Pilates, spin class and more as she serves time in college admissions scandal",FoxNews,"Lori Loughlin’s prison offers Pilates, spin class and more as she serves time in college admissions scandal",1,17,107
https://www.foxnews.com/media/cracks-wall-media-praise-harris-multiple-outlets-eviscerate-vp-over-price-control-plan,Cracks in the wall of media praise for Harris? Multiple outlets eviscerate VP over price control plan,FoxNews,Cracks in the wall of media praise for Harris? Multiple outlets eviscerate VP over price control plan,1,17,101
https://www.nbcnews.com/politics/donald-trump/secret-service-boosts-protection-donald-trump-rcna172368,Secret Service takes new steps to boost protection around Trump,NBC,Secret Service takes new steps to boost protection around Trump,0,10,63
https://www.foxnews.com/opinion/massive-tax-increases-coming-second-biden-term,Here are the massive tax increases coming your way in a second Biden term,FoxNews,Here are the massive tax increases coming your way in a second Biden term,1,14,73
https://www.nbcnews.com/health/health-news/fda-authorizes-novavaxs-updated-covid-vaccine-rcna118665,FDA authorizes Novavax's updated Covid vaccine,NBC,FDA authorizes Novavax's updated Covid vaccine,0,6,46
https://www.nbcnews.com/news/world/zelenskyy-ukraine-russia-territory-seized-putin-kursk-rcna169280,Zelenskyy says Ukraine plans to indefinitely hold Russian territory it has seized,NBC,Zelenskyy says Ukraine plans to indefinitely hold Russian territory it has seized,0,12,81
https://www.nbcnews.com/select/shopping/best-peptides-for-skin-rcna156798,Are peptides the new retinol? Here’s everything you need to know about this latest skin care you’re seeing everywhere,NBC,Are peptides the new retinol? Here’s everything you need to know about this latest skin care you’re seeing everywhere,0,19,117
https://www.foxnews.com/sports/nelly-korda-suffers-unbelievable-meltdown-us-womens-open-early-septuple-bogey,Nelly Korda suffers unbelievable meltdown at US Women's Open with early septuple bogey,FoxNews,Nelly Korda suffers unbelievable meltdown at US Women's Open with early septuple bogey,1,13,86
https://www.nbcnews.com/politics/arizona-governor-signs-repeal-1864-abortion-ban-rcna150364,Arizona Gov. Katie Hobbs signs repeal of 1864 abortion ban,NBC,Arizona Gov. Katie Hobbs signs repeal of 1864 abortion ban,0,10,58
https://www.nbcnews.com/politics/joe-biden/biden-cancels-trip-africa-ahead-hurricane-milton-hitting-florida-rcna174470,Biden postpones trip to Germany and Angola ahead of Hurricane Milton's hitting Florida,NBC,Biden postpones trip to Germany and Angola ahead of Hurricane Milton's hitting Florida,0,13,86
https://www.nbcnews.com/health/health-news/hospitals-take-steps-conserve-iv-fluid-supply-helene-strikes-critical-rcna173861,Hospitals take steps to conserve IV fluid supply after Helene strikes critical factory,NBC,Hospitals take steps to conserve IV fluid supply after Helene strikes critical factory,0,13,86
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-rafah-invasion-netanyahu-biden-phone-call-rcna144057,"Defying Biden, Netanyahu renews pledge to launch Rafah offensive",NBC,"Defying Biden, Netanyahu renews pledge to launch Rafah offensive",0,9,64
https://www.foxnews.com/media/brian-stelter-remains-defiant-final-reliable-sources-doubles-down,Brian Stelter remains defiant as final 'Reliable Sources' doubles down on what critics say got it canceled,FoxNews,Brian Stelter remains defiant as final 'Reliable Sources' doubles down on what critics say got it canceled,1,17,106
https://www.nbcnews.com/politics/2024-election/trump-ramps-personal-attacks-kamala-harris-scranton-rally-rcna174292,'I don't want to be nice': Trump ramps up personal attacks on Harris at Pennsylvania rally,NBC,'I don't want to be nice': Trump ramps up personal attacks on Harris at Pennsylvania rally,0,16,90
https://www.foxnews.com/sports/olympic-medalist-slams-transgender-track-athlete-competing-womens-event-simply-cheating,Olympic medalist slams transgender track athlete for competing in women's event: 'Simply cheating',FoxNews,Olympic medalist slams transgender track athlete for competing in women's event: 'Simply cheating',1,13,98
https://www.nbcnews.com/politics/2024-election/abortion-rights-ballot-measure-south-dakota-rcna152746,Abortion rights amendments qualify for the ballot in Colorado and South Dakota,NBC,Abortion rights amendments qualify for the ballot in Colorado and South Dakota,0,12,78
https://www.foxnews.com/media/jd-vance-addresses-past-criticism-trump-after-hes-chosen-vp-bought-medias-lies-distortions,JD Vance addresses past criticism of Trump after he's chosen as VP: 'Bought into media's lies and distortions',FoxNews,JD Vance addresses past criticism of Trump after he's chosen as VP: 'Bought into media's lies and distortions',1,18,110
https://www.foxnews.com/entertainment/olivia-rodrigo-powers-through-wardrobe-malfunction-concert.print,Olivia Rodrigo powers through wardrobe malfunction during concert: 'So embarrassing',FoxNews,Olivia Rodrigo powers through wardrobe malfunction during concert: 'So embarrassing',1,10,84
https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna175178/rcrd60272?canonicalCard=true,Trump pushes back on questions about his age,NBC,Trump pushes back on questions about his age,0,8,44
